AnimalID,Date,Temperature,ActivityScore,FeedingTime,MilkYield,AlertStatus,Month,Year,DayOfWeek
COW1383,2024-01-06 18:26:08.473694740,38.26,15,1.17,3.84,Normal,1,2024,Saturday
COW0223,2024-01-06 21:56:25.397079416,39.06,6,2.83,5.45,Normal,1,2024,Saturday
COW1440,2024-01-07 01:26:42.320464092,37.53,27,2.51,7.57,Normal,1,2024,Sunday
COW0553,2024-01-07 04:56:59.243848772,39.8,38,1.6,4.69,Alert,1,2024,Sunday
COW1394,2024-01-07 08:27:16.167233448,37.21,68,2.3,4.62,Normal,1,2024,Sunday
COW0716,2024-01-07 11:57:33.090618124,38.3,75,1.36,3.27,Normal,1,2024,Sunday
COW1288,2024-01-07 15:27:50.014002800,38.85,85,3.52,9.64,Normal,1,2024,Sunday
COW1864,2024-01-07 18:58:06.937387476,37.95,64,1.6,2.92,Normal,1,2024,Sunday
COW1714,2024-01-07 22:28:23.860772156,37.83,30,1.36,2.48,Normal,1,2024,Sunday
COW1884,2024-01-08 01:58:40.784156832,38.68,82,3.13,7.84,Normal,1,2024,Monday
COW1342,2024-01-08 05:28:57.707541508,38.56,99,0.56,0.96,Normal,1,2024,Monday
COW1108,2024-01-08 08:59:14.630926184,38.5,3,1.44,3.85,Normal,1,2024,Monday
COW1342,2024-01-08 12:29:31.554310864,39.19,62,1.81,5.35,Normal,1,2024,Monday
COW0111,2024-01-08 15:59:48.477695540,38.18,12,3.59,9.25,Normal,1,2024,Monday
COW0251,2024-01-08 19:30:05.401080216,38.76,91,3.83,9.56,Normal,1,2024,Monday
COW0383,2024-01-08 23:00:22.324464892,38.09,30,3.01,8.35,Normal,1,2024,Monday
COW0007,2024-01-09 02:30:39.247849572,37.82,85,2.22,5.45,Normal,1,2024,Tuesday
COW0459,2024-01-09 06:00:56.171234248,38.27,38,2.74,6.1,Normal,1,2024,Tuesday
COW1108,2024-01-09 09:31:13.094618924,38.1,85,1.95,6.03,Normal,1,2024,Tuesday
COW0208,2024-01-09 13:01:30.018003600,38.14,60,1.55,1.46,Normal,1,2024,Tuesday
COW0900,2024-01-09 16:31:46.941388280,39.43,38,3.83,9.64,Normal,1,2024,Tuesday
COW1414,2024-01-09 20:02:03.864772956,38.3,15,0.9,1.89,Normal,1,2024,Tuesday
COW1338,2024-01-09 23:32:20.788157632,37.97,18,1.71,3.35,Normal,1,2024,Tuesday
COW0022,2024-01-10 03:02:37.711542308,38.52,52,3.65,9.42,Normal,1,2024,Wednesday
COW0410,2024-01-10 06:32:54.634926984,38.58,29,3.03,8.03,Normal,1,2024,Wednesday
COW0895,2024-01-10 10:03:11.558311664,37.55,60,0.6,0.67,Normal,1,2024,Wednesday
COW0515,2024-01-10 13:33:28.481696340,38.26,21,0.58,0.05,Normal,1,2024,Wednesday
COW1151,2024-01-10 17:03:45.405081016,38.23,17,2.31,4.47,Normal,1,2024,Wednesday
COW0809,2024-01-10 20:34:02.328465692,38.36,18,2.19,7.29,Normal,1,2024,Wednesday
COW1724,2024-01-11 00:04:19.251850372,39.08,57,2.05,7.05,Normal,1,2024,Thursday
COW0874,2024-01-11 03:34:36.175235048,38.61,37,1.56,3.93,Normal,1,2024,Thursday
COW0014,2024-01-11 07:04:53.098619724,39.48,60,3.95,8.5,Normal,1,2024,Thursday
COW0971,2024-01-11 10:35:10.022004400,38.49,38,1.45,3.48,Normal,1,2024,Thursday
COW0978,2024-01-11 14:05:26.945389080,39.92,12,2.22,3.35,Alert,1,2024,Thursday
COW1014,2024-01-11 17:35:43.868773756,38.13,75,1.92,5.11,Normal,1,2024,Thursday
COW1036,2024-01-11 21:06:00.792158432,37.88,84,1.1,1.76,Normal,1,2024,Thursday
COW0087,2024-01-12 00:36:17.715543108,38.94,73,1.21,1.81,Normal,1,2024,Friday
COW1548,2024-01-12 04:06:34.638927784,39.59,1,3.71,10.25,Alert,1,2024,Friday
COW0909,2024-01-12 07:36:51.562312464,37.4,58,3.5,8.6,Normal,1,2024,Friday
COW1561,2024-01-12 11:07:08.485697140,38.34,3,1.2,3.87,Normal,1,2024,Friday
COW1325,2024-01-12 14:37:25.409081816,38.01,63,3.56,10.11,Normal,1,2024,Friday
COW1267,2024-01-12 18:07:42.332466492,38.61,21,1.23,2.99,Normal,1,2024,Friday
COW0122,2024-01-12 21:37:59.255851172,38.51,23,2.69,6.72,Normal,1,2024,Friday
COW1171,2024-01-13 01:08:16.179235848,39.58,9,0.78,3.01,Alert,1,2024,Saturday
COW1591,2024-01-13 04:38:33.102620524,38.41,83,3.58,8.41,Normal,1,2024,Saturday
COW0750,2024-01-13 08:08:50.026005200,39.6,55,0.68,2.85,Alert,1,2024,Saturday
COW1380,2024-01-13 11:39:06.949389880,38.25,19,2.44,4.08,Normal,1,2024,Saturday
COW0685,2024-01-13 15:09:23.872774556,39.24,62,3.23,7.72,Normal,1,2024,Saturday
COW1928,2024-01-13 18:39:40.796159232,38.68,87,0.91,2.46,Normal,1,2024,Saturday
COW1757,2024-01-13 22:09:57.719543908,39.88,91,1.92,3.59,Alert,1,2024,Saturday
COW1655,2024-01-14 01:40:14.642928588,37.32,91,0.65,1.99,Normal,1,2024,Sunday
COW0309,2024-01-14 05:10:31.566313264,37.57,39,2.89,7.4,Normal,1,2024,Sunday
COW0695,2024-01-14 08:40:48.489697940,39.97,76,1.58,3.22,Alert,1,2024,Sunday
COW0288,2024-01-14 12:11:05.413082616,37.91,27,2.46,5.38,Normal,1,2024,Sunday
COW0307,2024-01-14 15:41:22.336467292,37.96,46,3.76,8.53,Normal,1,2024,Sunday
COW1836,2024-01-14 19:11:39.259851972,37.8,34,1.57,2.36,Normal,1,2024,Sunday
COW1618,2024-01-14 22:41:56.183236648,39.42,33,0.67,3.29,Normal,1,2024,Sunday
COW1990,2024-01-15 02:12:13.106621324,37.5,92,2.86,6.94,Normal,1,2024,Monday
COW0914,2024-01-15 05:42:30.030006000,38.52,95,3.25,6.77,Normal,1,2024,Monday
COW1747,2024-01-15 09:12:46.953390680,38.29,96,3.85,9.5,Normal,1,2024,Monday
COW0662,2024-01-15 12:43:03.876775356,39.33,50,1.05,2.86,Normal,1,2024,Monday
COW0549,2024-01-15 16:13:20.800160032,38.05,20,1.87,3.86,Normal,1,2024,Monday
COW1376,2024-01-15 19:43:37.723544708,38.83,40,3.45,8.26,Normal,1,2024,Monday
COW0312,2024-01-15 23:13:54.646929388,37.56,99,3.32,9.6,Normal,1,2024,Monday
COW0873,2024-01-16 02:44:11.570314064,40.32,95,2.69,5.56,Alert,1,2024,Tuesday
COW1083,2024-01-16 06:14:28.493698740,38.31,58,1.44,3.02,Normal,1,2024,Tuesday
COW1667,2024-01-16 09:44:45.417083416,38.51,31,1.49,1.72,Normal,1,2024,Tuesday
COW0924,2024-01-16 13:15:02.340468096,39.82,38,0.93,4.15,Alert,1,2024,Tuesday
COW1738,2024-01-16 16:45:19.263852772,38.03,86,3.73,9.98,Normal,1,2024,Tuesday
COW0755,2024-01-16 20:15:36.187237448,39.83,45,1.11,2.73,Alert,1,2024,Tuesday
COW0035,2024-01-16 23:45:53.110622124,38.17,41,2.51,5.56,Normal,1,2024,Tuesday
COW0445,2024-01-17 03:16:10.034006800,39.04,9,2.55,5.61,Normal,1,2024,Wednesday
COW0093,2024-01-17 06:46:26.957391480,38.04,9,1.79,4.21,Normal,1,2024,Wednesday
COW1974,2024-01-17 10:16:43.880776156,37.42,63,1.73,4.82,Normal,1,2024,Wednesday
COW1983,2024-01-17 13:47:00.804160832,38.83,79,2.84,6.04,Normal,1,2024,Wednesday
COW1231,2024-01-17 17:17:17.727545508,39.01,77,1.86,4.19,Normal,1,2024,Wednesday
COW0353,2024-01-17 20:47:34.650930188,37.45,22,1.39,4.33,Normal,1,2024,Wednesday
COW0903,2024-01-18 00:17:51.574314864,38.25,16,1.9,6.36,Normal,1,2024,Thursday
COW1356,2024-01-18 03:48:08.497699540,39.46,32,3.33,8.87,Normal,1,2024,Thursday
COW1841,2024-01-18 07:18:25.421084216,38.98,66,3.88,9.04,Normal,1,2024,Thursday
COW0862,2024-01-18 10:48:42.344468896,38.18,90,2.73,6.67,Normal,1,2024,Thursday
COW1749,2024-01-18 14:18:59.267853572,38.02,14,3.24,8.51,Normal,1,2024,Thursday
COW0159,2024-01-18 17:49:16.191238248,40.06,38,2.36,5.61,Alert,1,2024,Thursday
COW1978,2024-01-18 21:19:33.114622924,37.34,98,2.69,7.44,Normal,1,2024,Thursday
COW0957,2024-01-19 00:49:50.038007600,38.45,8,3.96,9.17,Normal,1,2024,Friday
COW0024,2024-01-19 04:20:06.961392280,37.33,21,2.03,6.69,Normal,1,2024,Friday
COW0404,2024-01-19 07:50:23.884776956,39.55,56,0.73,1.74,Alert,1,2024,Friday
COW0805,2024-01-19 11:20:40.808161632,38.49,46,3.85,8.99,Normal,1,2024,Friday
COW0516,2024-01-19 14:50:57.731546308,38.64,43,3.28,8.79,Normal,1,2024,Friday
COW0732,2024-01-19 18:21:14.654930988,40.72,92,1.89,3.75,Alert,1,2024,Friday
COW1388,2024-01-19 21:51:31.578315664,38.03,46,3.94,10.0,Normal,1,2024,Friday
COW1406,2024-01-20 01:21:48.501700340,39.9,48,1.71,5.68,Alert,1,2024,Saturday
COW0532,2024-01-20 04:52:05.425085016,38.19,70,1.8,3.28,Normal,1,2024,Saturday
COW0956,2024-01-20 08:22:22.348469696,38.31,84,2.63,7.77,Normal,1,2024,Saturday
COW0152,2024-01-20 11:52:39.271854372,40.61,31,1.46,2.36,Alert,1,2024,Saturday
COW1586,2024-01-20 15:22:56.195239048,38.37,33,2.95,8.2,Normal,1,2024,Saturday
COW1713,2024-01-20 18:53:13.118623724,37.4,44,1.03,1.63,Normal,1,2024,Saturday
COW0947,2024-01-20 22:23:30.042008404,38.73,71,0.88,3.39,Normal,1,2024,Saturday
COW0608,2024-01-21 01:53:46.965393080,38.36,8,2.37,5.35,Normal,1,2024,Sunday
COW1641,2024-01-21 05:24:03.888777756,38.79,73,2.44,5.74,Normal,1,2024,Sunday
COW0420,2024-01-21 08:54:20.812162432,38.39,2,0.87,1.24,Normal,1,2024,Sunday
COW1274,2024-01-21 12:24:37.735547108,40.27,17,3.87,7.26,Alert,1,2024,Sunday
COW1141,2024-01-21 15:54:54.658931788,38.95,52,2.51,5.13,Normal,1,2024,Sunday
COW0866,2024-01-21 19:25:11.582316464,37.64,45,1.03,0.89,Normal,1,2024,Sunday
COW1536,2024-01-21 22:55:28.505701140,38.6,37,1.59,1.93,Normal,1,2024,Sunday
COW1764,2024-01-22 02:25:45.429085816,37.86,42,3.3,8.54,Normal,1,2024,Monday
COW0578,2024-01-22 05:56:02.352470496,38.3,44,2.33,7.35,Normal,1,2024,Monday
COW0335,2024-01-22 09:26:19.275855172,37.77,81,1.16,4.7,Normal,1,2024,Monday
COW1442,2024-01-22 12:56:36.199239848,40.19,38,0.86,0.99,Alert,1,2024,Monday
COW0932,2024-01-22 16:26:53.122624524,37.95,99,2.01,4.92,Normal,1,2024,Monday
COW1798,2024-01-22 19:57:10.046009204,39.05,94,1.68,5.36,Normal,1,2024,Monday
COW0295,2024-01-22 23:27:26.969393880,38.24,6,2.8,5.69,Normal,1,2024,Monday
COW1962,2024-01-23 02:57:43.892778556,37.57,68,3.74,10.55,Normal,1,2024,Tuesday
COW0755,2024-01-23 06:28:00.816163232,38.66,51,1.37,4.65,Normal,1,2024,Tuesday
COW1395,2024-01-23 09:58:17.739547912,38.82,35,3.49,6.78,Normal,1,2024,Tuesday
COW0186,2024-01-23 13:28:34.662932588,38.95,58,3.72,6.94,Normal,1,2024,Tuesday
COW1270,2024-01-23 16:58:51.586317264,36.4,57,3.66,8.75,Normal,1,2024,Tuesday
COW0637,2024-01-23 20:29:08.509701940,37.51,73,3.83,10.51,Normal,1,2024,Tuesday
COW1292,2024-01-23 23:59:25.433086616,39.27,6,3.45,7.11,Normal,1,2024,Tuesday
COW1667,2024-01-24 03:29:42.356471296,37.76,13,2.58,4.41,Normal,1,2024,Wednesday
COW1261,2024-01-24 06:59:59.279855972,38.66,59,1.93,4.89,Normal,1,2024,Wednesday
COW0530,2024-01-24 10:30:16.203240648,37.49,86,2.22,6.18,Normal,1,2024,Wednesday
COW1576,2024-01-24 14:00:33.126625324,39.09,92,3.55,8.19,Normal,1,2024,Wednesday
COW0021,2024-01-24 17:30:50.050010004,39.25,30,1.55,3.28,Normal,1,2024,Wednesday
COW0911,2024-01-24 21:01:06.973394680,39.09,2,1.06,3.28,Normal,1,2024,Wednesday
COW1761,2024-01-25 00:31:23.896779356,39.33,58,0.99,1.61,Normal,1,2024,Thursday
COW0867,2024-01-25 04:01:40.820164032,39.75,36,3.39,7.68,Alert,1,2024,Thursday
COW0794,2024-01-25 07:31:57.743548712,37.56,72,3.17,8.2,Normal,1,2024,Thursday
COW1544,2024-01-25 11:02:14.666933388,37.87,45,2.24,5.99,Normal,1,2024,Thursday
COW0100,2024-01-25 14:32:31.590318064,39.22,9,1.46,3.43,Normal,1,2024,Thursday
COW0752,2024-01-25 18:02:48.513702740,39.4,65,2.87,8.66,Normal,1,2024,Thursday
COW0478,2024-01-25 21:33:05.437087416,37.96,77,0.63,2.32,Normal,1,2024,Thursday
COW1623,2024-01-26 01:03:22.360472096,37.9,50,2.49,5.87,Normal,1,2024,Friday
COW1322,2024-01-26 04:33:39.283856772,37.98,79,1.89,3.43,Normal,1,2024,Friday
COW0940,2024-01-26 08:03:56.207241448,37.22,32,3.92,10.79,Normal,1,2024,Friday
COW0526,2024-01-26 11:34:13.130626124,37.48,98,2.28,6.73,Normal,1,2024,Friday
COW0334,2024-01-26 15:04:30.054010804,37.5,43,2.43,5.98,Normal,1,2024,Friday
COW0002,2024-01-26 18:34:46.977395480,38.26,95,2.99,7.75,Normal,1,2024,Friday
COW0375,2024-01-26 22:05:03.900780156,38.72,78,2.2,6.2,Normal,1,2024,Friday
COW0293,2024-01-27 01:35:20.824164832,38.85,54,1.29,4.83,Normal,1,2024,Saturday
COW0837,2024-01-27 05:05:37.747549512,38.09,47,2.38,6.84,Normal,1,2024,Saturday
COW1958,2024-01-27 08:35:54.670934188,38.11,14,3.8,9.95,Normal,1,2024,Saturday
COW1005,2024-01-27 12:06:11.594318864,38.6,48,1.93,5.75,Normal,1,2024,Saturday
COW0553,2024-01-27 15:36:28.517703540,37.3,55,2.88,8.35,Normal,1,2024,Saturday
COW0318,2024-01-27 19:06:45.441088220,39.27,29,3.92,10.07,Normal,1,2024,Saturday
COW1526,2024-01-27 22:37:02.364472896,39.53,47,3.4,9.42,Alert,1,2024,Saturday
COW1852,2024-01-28 02:07:19.287857572,38.0,63,2.81,6.35,Normal,1,2024,Sunday
COW0381,2024-01-28 05:37:36.211242248,38.18,19,3.08,8.74,Normal,1,2024,Sunday
COW1647,2024-01-28 09:07:53.134626924,39.49,91,3.78,8.78,Normal,1,2024,Sunday
COW0014,2024-01-28 12:38:10.058011604,38.4,9,3.86,8.64,Normal,1,2024,Sunday
COW0504,2024-01-28 16:08:26.981396280,38.97,37,3.89,9.6,Normal,1,2024,Sunday
COW0231,2024-01-28 19:38:43.904780956,38.43,92,2.69,5.38,Normal,1,2024,Sunday
COW1108,2024-01-28 23:09:00.828165632,39.75,52,1.85,4.03,Alert,1,2024,Sunday
COW0130,2024-01-29 02:39:17.751550312,38.89,57,0.97,2.8,Normal,1,2024,Monday
COW1767,2024-01-29 06:09:34.674934988,38.94,88,1.85,4.9,Normal,1,2024,Monday
COW0838,2024-01-29 09:39:51.598319664,38.95,28,3.8,10.14,Normal,1,2024,Monday
COW1169,2024-01-29 13:10:08.521704340,38.06,36,3.61,9.68,Normal,1,2024,Monday
COW0891,2024-01-29 16:40:25.445089020,38.13,64,2.33,6.2,Normal,1,2024,Monday
COW1881,2024-01-29 20:10:42.368473696,39.12,18,2.38,5.1,Normal,1,2024,Monday
COW0028,2024-01-29 23:40:59.291858372,38.6,89,1.58,4.87,Normal,1,2024,Monday
COW0066,2024-01-30 03:11:16.215243048,37.56,35,2.09,5.12,Normal,1,2024,Tuesday
COW1187,2024-01-30 06:41:33.138627724,40.0,68,3.0,7.74,Alert,1,2024,Tuesday
COW1253,2024-01-30 10:11:50.062012404,39.28,78,1.91,4.88,Normal,1,2024,Tuesday
COW0261,2024-01-30 13:42:06.985397080,38.53,39,1.16,4.47,Normal,1,2024,Tuesday
COW1473,2024-01-30 17:12:23.908781756,38.28,90,2.39,4.78,Normal,1,2024,Tuesday
COW1448,2024-01-30 20:42:40.832166432,38.66,8,1.29,2.88,Normal,1,2024,Tuesday
COW0460,2024-01-31 00:12:57.755551112,38.91,88,3.91,10.31,Normal,1,2024,Wednesday
COW1976,2024-01-31 03:43:14.678935788,36.87,80,1.87,4.7,Normal,1,2024,Wednesday
COW1700,2024-01-31 07:13:31.602320464,40.19,84,3.68,8.72,Alert,1,2024,Wednesday
COW0301,2024-01-31 10:43:48.525705140,37.87,15,1.29,1.31,Normal,1,2024,Wednesday
COW0919,2024-01-31 14:14:05.449089820,38.5,7,1.16,2.61,Normal,1,2024,Wednesday
COW1327,2024-01-31 17:44:22.372474496,38.53,17,2.66,7.01,Normal,1,2024,Wednesday
COW0287,2024-01-31 21:14:39.295859172,40.1,86,3.23,8.62,Alert,1,2024,Wednesday
COW1419,2024-02-01 00:44:56.219243848,38.43,86,2.48,6.03,Normal,2,2024,Thursday
COW1034,2024-02-01 04:15:13.142628528,39.77,64,1.3,3.43,Alert,2,2024,Thursday
COW1731,2024-02-01 07:45:30.066013204,38.83,12,0.63,0.43,Normal,2,2024,Thursday
COW0630,2024-02-01 11:15:46.989397880,37.73,82,2.66,7.04,Normal,2,2024,Thursday
COW0270,2024-02-01 14:46:03.912782556,38.61,56,0.96,2.41,Normal,2,2024,Thursday
COW0592,2024-02-01 18:16:20.836167232,38.41,46,1.7,4.42,Normal,2,2024,Thursday
COW1994,2024-02-01 21:46:37.759551912,37.63,47,2.87,6.96,Normal,2,2024,Thursday
COW1629,2024-02-02 01:16:54.682936588,38.79,79,0.84,2.31,Normal,2,2024,Friday
COW1802,2024-02-02 04:47:11.606321264,38.52,16,0.95,3.01,Normal,2,2024,Friday
COW0844,2024-02-02 08:17:28.529705940,38.95,69,0.72,2.06,Normal,2,2024,Friday
COW0862,2024-02-02 11:47:45.453090620,38.65,2,3.99,8.15,Normal,2,2024,Friday
COW1385,2024-02-02 15:18:02.376475296,37.98,92,1.85,4.9,Normal,2,2024,Friday
COW1281,2024-02-02 18:48:19.299859972,39.11,54,3.67,8.79,Normal,2,2024,Friday
COW0133,2024-02-02 22:18:36.223244648,38.0,27,1.53,3.12,Normal,2,2024,Friday
COW1300,2024-02-03 01:48:53.146629328,36.02,31,3.14,9.2,Normal,2,2024,Saturday
COW1800,2024-02-03 05:19:10.070014004,38.6,41,1.27,2.24,Normal,2,2024,Saturday
COW1707,2024-02-03 08:49:26.993398680,38.06,36,2.24,4.78,Normal,2,2024,Saturday
COW0972,2024-02-03 12:19:43.916783356,38.81,47,3.39,6.23,Normal,2,2024,Saturday
COW0513,2024-02-03 15:50:00.840168036,40.1,43,3.36,9.84,Alert,2,2024,Saturday
COW0313,2024-02-03 19:20:17.763552712,40.12,65,3.28,9.09,Alert,2,2024,Saturday
COW0576,2024-02-03 22:50:34.686937388,38.37,50,3.38,8.12,Normal,2,2024,Saturday
COW0886,2024-02-04 02:20:51.610322064,37.84,93,1.24,3.71,Normal,2,2024,Sunday
COW1308,2024-02-04 05:51:08.533706740,38.97,1,2.19,3.25,Normal,2,2024,Sunday
COW1145,2024-02-04 09:21:25.457091420,38.2,72,2.2,5.98,Normal,2,2024,Sunday
COW1131,2024-02-04 12:51:42.380476096,38.81,57,3.62,8.19,Normal,2,2024,Sunday
COW1957,2024-02-04 16:21:59.303860772,37.97,16,1.54,5.52,Normal,2,2024,Sunday
COW0687,2024-02-04 19:52:16.227245448,38.7,28,3.76,9.77,Normal,2,2024,Sunday
COW1228,2024-02-04 23:22:33.150630128,37.85,86,2.08,5.33,Normal,2,2024,Sunday
COW0165,2024-02-05 02:52:50.074014804,39.45,82,2.84,6.28,Normal,2,2024,Monday
COW0305,2024-02-05 06:23:06.997399480,38.03,22,1.44,2.79,Normal,2,2024,Monday
COW1521,2024-02-05 09:53:23.920784156,39.03,41,1.94,5.44,Normal,2,2024,Monday
COW1656,2024-02-05 13:23:40.844168836,37.49,76,2.98,6.62,Normal,2,2024,Monday
COW1580,2024-02-05 16:53:57.767553512,39.12,19,2.29,4.86,Normal,2,2024,Monday
COW1848,2024-02-05 20:24:14.690938188,37.73,89,3.76,10.81,Normal,2,2024,Monday
COW0156,2024-02-05 23:54:31.614322864,38.71,50,3.08,7.99,Normal,2,2024,Monday
COW1391,2024-02-06 03:24:48.537707540,39.32,59,2.48,5.1,Normal,2,2024,Tuesday
COW1743,2024-02-06 06:55:05.461092220,38.34,69,3.6,9.55,Normal,2,2024,Tuesday
COW1926,2024-02-06 10:25:22.384476896,37.68,34,2.83,6.8,Normal,2,2024,Tuesday
COW0620,2024-02-06 13:55:39.307861572,38.9,39,2.77,5.16,Normal,2,2024,Tuesday
COW1275,2024-02-06 17:25:56.231246248,37.83,74,1.36,2.9,Normal,2,2024,Tuesday
COW0957,2024-02-06 20:56:13.154630928,38.18,7,1.88,3.65,Normal,2,2024,Tuesday
COW1940,2024-02-07 00:26:30.078015604,38.71,52,2.89,7.48,Normal,2,2024,Wednesday
COW1906,2024-02-07 03:56:47.001400280,39.59,60,3.62,8.39,Alert,2,2024,Wednesday
COW0334,2024-02-07 07:27:03.924784956,38.52,52,1.6,4.09,Normal,2,2024,Wednesday
COW1666,2024-02-07 10:57:20.848169636,38.52,79,1.25,3.79,Normal,2,2024,Wednesday
COW0969,2024-02-07 14:27:37.771554312,39.09,24,2.58,8.81,Normal,2,2024,Wednesday
COW0511,2024-02-07 17:57:54.694938988,38.54,26,0.74,3.83,Normal,2,2024,Wednesday
COW1317,2024-02-07 21:28:11.618323664,39.01,90,3.0,7.72,Normal,2,2024,Wednesday
COW1044,2024-02-08 00:58:28.541708344,39.36,90,2.96,7.35,Normal,2,2024,Thursday
COW0282,2024-02-08 04:28:45.465093020,38.24,10,1.74,3.75,Normal,2,2024,Thursday
COW0797,2024-02-08 07:59:02.388477696,35.88,17,3.62,7.41,Normal,2,2024,Thursday
COW1025,2024-02-08 11:29:19.311862372,37.85,78,2.26,3.36,Normal,2,2024,Thursday
COW0119,2024-02-08 14:59:36.235247048,39.47,2,2.76,6.06,Normal,2,2024,Thursday
COW1059,2024-02-08 18:29:53.158631728,38.47,77,1.23,4.71,Normal,2,2024,Thursday
COW0198,2024-02-08 22:00:10.082016404,38.23,27,1.96,6.5,Normal,2,2024,Thursday
COW0485,2024-02-09 01:30:27.005401080,39.43,73,3.52,8.87,Normal,2,2024,Friday
COW1781,2024-02-09 05:00:43.928785756,38.42,71,1.25,3.59,Normal,2,2024,Friday
COW1083,2024-02-09 08:31:00.852170436,36.83,48,1.87,4.07,Normal,2,2024,Friday
COW0837,2024-02-09 12:01:17.775555112,37.3,74,1.61,3.99,Normal,2,2024,Friday
COW1185,2024-02-09 15:31:34.698939788,38.83,9,1.03,1.8,Normal,2,2024,Friday
COW1009,2024-02-09 19:01:51.622324464,38.45,86,1.51,3.0,Normal,2,2024,Friday
COW0691,2024-02-09 22:32:08.545709144,39.66,23,1.31,3.89,Alert,2,2024,Friday
COW1230,2024-02-10 02:02:25.469093820,37.91,71,3.73,8.72,Normal,2,2024,Saturday
COW1036,2024-02-10 05:32:42.392478496,38.25,73,3.09,8.22,Normal,2,2024,Saturday
COW0490,2024-02-10 09:02:59.315863172,37.79,27,1.61,3.88,Normal,2,2024,Saturday
COW0276,2024-02-10 12:33:16.239247852,38.08,88,3.17,9.34,Normal,2,2024,Saturday
COW0693,2024-02-10 16:03:33.162632528,36.99,93,0.58,2.0,Normal,2,2024,Saturday
COW0242,2024-02-10 19:33:50.086017204,38.19,81,2.34,6.09,Normal,2,2024,Saturday
COW1240,2024-02-10 23:04:07.009401880,38.46,84,1.38,2.02,Normal,2,2024,Saturday
COW1275,2024-02-11 02:34:23.932786556,38.39,71,0.9,1.76,Normal,2,2024,Sunday
COW1835,2024-02-11 06:04:40.856171236,40.22,43,3.59,8.92,Alert,2,2024,Sunday
COW0126,2024-02-11 09:34:57.779555912,39.97,7,1.2,3.05,Alert,2,2024,Sunday
COW0217,2024-02-11 13:05:14.702940588,37.9,92,3.38,9.11,Normal,2,2024,Sunday
COW1330,2024-02-11 16:35:31.626325264,36.86,83,1.95,5.08,Normal,2,2024,Sunday
COW1821,2024-02-11 20:05:48.549709944,38.42,63,0.55,0.34,Normal,2,2024,Sunday
COW1209,2024-02-11 23:36:05.473094620,38.8,84,3.06,8.24,Normal,2,2024,Sunday
COW1063,2024-02-12 03:06:22.396479296,37.81,44,2.59,6.01,Normal,2,2024,Monday
COW1247,2024-02-12 06:36:39.319863972,37.85,39,1.7,3.6,Normal,2,2024,Monday
COW1208,2024-02-12 10:06:56.243248652,39.77,40,1.49,2.62,Alert,2,2024,Monday
COW0495,2024-02-12 13:37:13.166633328,38.29,7,0.76,1.55,Normal,2,2024,Monday
COW0427,2024-02-12 17:07:30.090018004,39.03,70,3.79,8.92,Normal,2,2024,Monday
COW1202,2024-02-12 20:37:47.013402680,37.76,25,2.23,6.74,Normal,2,2024,Monday
COW0919,2024-02-13 00:08:03.936787356,38.45,59,0.8,1.73,Normal,2,2024,Tuesday
COW1452,2024-02-13 03:38:20.860172036,38.23,13,3.54,9.38,Normal,2,2024,Tuesday
COW1318,2024-02-13 07:08:37.783556712,37.96,86,1.48,1.9,Normal,2,2024,Tuesday
COW1876,2024-02-13 10:38:54.706941388,39.42,81,1.21,3.77,Normal,2,2024,Tuesday
COW0151,2024-02-13 14:09:11.630326064,37.39,86,1.48,4.34,Normal,2,2024,Tuesday
COW0384,2024-02-13 17:39:28.553710744,38.74,98,2.48,4.74,Normal,2,2024,Tuesday
COW1662,2024-02-13 21:09:45.477095420,38.22,62,0.76,1.03,Normal,2,2024,Tuesday
COW1837,2024-02-14 00:40:02.400480096,38.83,8,2.19,4.81,Normal,2,2024,Wednesday
COW0308,2024-02-14 04:10:19.323864772,38.23,45,3.64,8.9,Normal,2,2024,Wednesday
COW1360,2024-02-14 07:40:36.247249452,39.19,18,1.16,2.2,Normal,2,2024,Wednesday
COW1970,2024-02-14 11:10:53.170634128,37.75,88,1.66,3.91,Normal,2,2024,Wednesday
COW0746,2024-02-14 14:41:10.094018804,39.43,60,1.89,5.38,Normal,2,2024,Wednesday
COW0892,2024-02-14 18:11:27.017403480,38.48,60,2.55,5.82,Normal,2,2024,Wednesday
COW0375,2024-02-14 21:41:43.940788160,37.44,2,3.72,9.6,Normal,2,2024,Wednesday
COW1032,2024-02-15 01:12:00.864172836,39.04,66,1.88,4.88,Normal,2,2024,Thursday
COW1365,2024-02-15 04:42:17.787557512,38.34,91,0.74,-1.11,Normal,2,2024,Thursday
COW0129,2024-02-15 08:12:34.710942188,37.13,14,1.72,3.49,Normal,2,2024,Thursday
COW1015,2024-02-15 11:42:51.634326864,38.77,48,1.17,3.91,Normal,2,2024,Thursday
COW1800,2024-02-15 15:13:08.557711544,39.31,56,2.78,6.06,Normal,2,2024,Thursday
COW0669,2024-02-15 18:43:25.481096220,39.53,12,0.6,0.43,Alert,2,2024,Thursday
COW1376,2024-02-15 22:13:42.404480896,38.2,96,1.52,4.84,Normal,2,2024,Thursday
COW1382,2024-02-16 01:43:59.327865572,38.62,92,2.41,6.18,Normal,2,2024,Friday
COW0517,2024-02-16 05:14:16.251250252,38.54,55,1.47,5.13,Normal,2,2024,Friday
